UrbanRural,TotalIncomeLastYear,Race,TotalExpLastQ,KidsCount,LogIncome,LogExpenditure
2,31572,1,6865,0,10.36,8.83
1,61800,1,8727,0,11.03,9.07
1,150000,1,22026,0,11.92,10.00
1,206040,1,21914,0,12.24,9.99
1,130225,1,15356,0,11.78,9.64
1,102946,1,19136,3,11.54,9.86
1,82000,1,12456,0,11.31,9.43
1,32052,1,9833,0,10.38,9.19
1,105050,1,15095,0,11.56,9.62
1,213000,2,19473,1,12.27,9.88
1,42010,2,10359,1,10.65,9.25
1,82350,1,28599,0,11.32,10.26
1,38000,1,6245,0,10.55,8.74
1,77000,1,9309,2,11.25,9.14
1,2000,1,29356,1,7.60,10.29
1,155200,6,16597,0,11.95,9.72
1,150000,1,12976,0,11.92,9.47
1,205000,1,24697,2,12.23,10.11
1,31500,1,7969,2,10.36,8.98
1,12952,1,6977,0,9.47,8.85
2,38264,1,8371,0,10.55,9.03
1,102450,1,10633,0,11.54,9.27
1,150025,1,28612,1,11.92,10.26
1,15861,2,6990,2,9.67,8.85
1,103250,1,17120,1,11.54,9.75
1,24798,1,23242,0,10.12,10.05
1,2400,1,3464,0,7.78,8.15
1,51000,1,14037,3,10.84,9.55
1,68181,1,6090,0,11.13,8.71
1,66000,1,15118,3,11.10,9.62
1,23958,1,6057,1,10.08,8.71
1,46000,1,8038,0,10.74,8.99
1,184000,1,23668,0,12.12,10.07
1,143000,1,23986,1,11.87,10.09
1,97213,1,13823,0,11.48,9.53
1,2341,2,3100,0,7.76,8.04
1,3252,1,14178,0,8.09,9.56
1,68052,2,13094,0,11.13,9.48
2,1900,1,8521,0,7.55,9.05
1,82000,1,12702,0,11.31,9.45
1,132000,1,19725,3,11.79,9.89
1,60007,1,9286,0,11.00,9.14
1,96546,1,13696,0,11.48,9.52
1,94000,1,14072,1,11.45,9.55
1,69200,1,11631,0,11.14,9.36
1,104000,1,17012,0,11.55,9.74
1,62436,1,34015,0,11.04,10.43
1,36000,1,10184,0,10.49,9.23
1,30000,2,5020,0,10.31,8.52
1,2087,1,4807,1,7.64,8.48
1,29000,2,5920,0,10.28,8.69
1,90932,1,17336,0,11.42,9.76
1,30000,4,10545,1,10.31,9.26
1,81000,1,25323,0,11.30,10.14
1,76304,1,44958,0,11.24,10.71
1,34000,1,8691,2,10.43,9.07
1,26732,1,4872,2,10.19,8.49
1,129000,1,17281,1,11.77,9.76
1,66000,1,14060,0,11.10,9.55
1,160200,1,11684,1,11.98,9.37
1,10960,4,9783,2,9.30,9.19
1,52000,2,8011,0,10.86,8.99
1,77000,1,12317,0,11.25,9.42
1,46000,1,8226,0,10.74,9.02
1,22000,2,5481,0,10.00,8.61
1,34556,1,6448,0,10.45,8.77
1,95000,1,9856,0,11.46,9.20
1,28050,1,5726,5,10.24,8.65
1,150000,1,15326,2,11.92,9.64
1,33000,1,15464,0,10.40,9.65
1,21612,1,5844,0,9.98,8.67
1,30326,1,17104,0,10.32,9.75
1,443484,1,69696,1,13.00,11.15
1,47655,6,10937,0,10.77,9.30
1,18626,1,8634,0,9.83,9.06
1,358084,1,22400,0,12.79,10.02
1,43698,1,8142,0,10.69,9.00
1,433084,1,25235,0,12.98,10.14
1,48020,2,16127,3,10.78,9.69
2,36226,1,3708,0,10.50,8.22
1,68112,1,7707,0,11.13,8.95
1,123226,2,7793,0,11.72,8.96
1,959562,1,32365,0,13.77,10.38
1,118000,1,7715,4,11.68,8.95
1,43581,1,10905,0,10.68,9.30
1,118000,1,14502,0,11.68,9.58
1,20826,1,10680,0,9.94,9.28
1,76026,1,9241,0,11.24,9.13
1,134000,1,10247,0,11.81,9.23
1,67000,1,10908,2,11.11,9.30
1,80000,1,15514,0,11.29,9.65
1,47000,1,12668,2,10.76,9.45
1,3060,1,7638,0,8.03,8.94
1,20000,1,5890,0,9.90,8.68
1,88000,1,20908,0,11.39,9.95
1,343284,4,47083,2,12.75,10.76
1,11238,1,2307,0,9.33,7.74
1,155000,1,22670,1,11.95,10.03
1,14364,2,5528,0,9.57,8.62
1,31786,1,7499,0,10.37,8.92
1,686167,1,71896,3,13.44,11.18
1,15786,1,3982,0,9.67,8.29
1,464710,1,48310,0,13.05,10.79
1,150000,1,42562,2,11.92,10.66
2,50000,1,8979,0,10.82,9.10
1,12482,1,3488,1,9.43,8.16
2,3826,2,8820,0,8.25,9.08
1,35000,1,7335,0,10.46,8.90
2,14123,1,4440,2,9.56,8.40
1,32000,1,11915,2,10.37,9.39
1,15000,2,5501,1,9.62,8.61
1,3950,1,12119,2,8.28,9.40
1,38106,1,4486,0,10.55,8.41
1,300,1,4148,0,5.70,8.33
1,138200,1,19814,1,11.84,9.89
1,85132,1,8207,0,11.35,9.01
2,45004,1,30958,0,10.71,10.34
1,11856,1,6120,0,9.38,8.72
1,3252,1,5416,0,8.09,8.60
1,31732,1,5475,0,10.37,8.61
1,70000,1,15558,2,11.16,9.65
1,53933,1,27987,0,10.90,10.24
1,140030,1,38505,2,11.85,10.56
1,71840,1,11127,2,11.18,9.32
2,40551,1,4114,0,10.61,8.32
1,75000,4,16855,2,11.23,9.73
1,146800,1,35792,3,11.90,10.49
1,220000,1,39917,1,12.30,10.59
1,433084,1,35248,0,12.98,10.47
1,37200,1,10229,0,10.52,9.23
1,66875,1,9762,0,11.11,9.19
1,77020,1,9836,0,11.25,9.19
1,70000,1,13991,2,11.16,9.55
2,6690,1,4033,0,8.81,8.30
1,25000,1,16133,0,10.13,9.69
1,120100,2,13264,0,11.70,9.49
1,60000,1,11176,1,11.00,9.32
2,20045,1,2895,0,9.91,7.97
1,110000,1,9176,0,11.61,9.12
1,123950,4,21069,0,11.73,9.96
1,26706,1,6526,5,10.19,8.78
1,344020,1,70615,0,12.75,11.16
1,45600,1,7557,3,10.73,8.93
1,18840,1,6893,0,9.84,8.84
1,49000,2,12573,2,10.80,9.44
1,64000,1,11230,0,11.07,9.33
1,152200,1,26489,1,11.93,10.18
1,17926,1,8318,0,9.79,9.03
1,11500,1,20761,0,9.35,9.94
1,177000,4,19743,0,12.08,9.89
1,105752,1,26156,0,11.57,10.17
1,87720,2,13463,0,11.38,9.51
1,1084,1,5011,0,6.99,8.52
1,100000,1,21670,2,11.51,9.98
1,82236,1,29740,0,11.32,10.30
1,4800,6,6654,1,8.48,8.80
2,169360,1,16457,1,12.04,9.71
1,60000,1,17321,0,11.00,9.76
1,76626,1,15176,0,11.25,9.63
1,37626,1,48285,0,10.54,10.78
1,110122,1,13541,0,11.61,9.51
1,13440,4,11748,0,9.51,9.37
1,141085,1,26118,3,11.86,10.17
1,104000,1,19190,2,11.55,9.86
1,84052,2,13225,0,11.34,9.49
1,130000,1,13911,2,11.78,9.54
1,17934,1,4962,0,9.79,8.51
1,54100,1,13699,0,10.90,9.53
1,78000,1,8055,0,11.26,8.99
1,756,4,9330,0,6.63,9.14
2,55000,1,9979,1,10.92,9.21
1,2035,1,7081,1,7.62,8.87
1,54000,1,12345,1,10.90,9.42
1,185000,4,7719,1,12.13,8.95
1,18626,1,8604,0,9.83,9.06
1,17331,1,4388,0,9.76,8.39
1,86000,2,11777,3,11.36,9.37
1,61323,5,46596,0,11.02,10.75
1,65000,1,12626,0,11.08,9.44
1,48200,1,15614,0,10.78,9.66
1,195000,1,30734,0,12.18,10.33
1,40026,1,3389,0,10.60,8.13
1,194810,1,21156,0,12.18,9.96
1,93600,1,10602,0,11.45,9.27
1,69200,4,7625,0,11.14,8.94
1,163526,1,18437,0,12.00,9.82
1,125000,4,16819,0,11.74,9.73
1,25000,2,6106,0,10.13,8.72
1,160000,1,10655,1,11.98,9.27
1,23623,1,16570,0,10.07,9.72
1,47355,1,33738,0,10.77,10.43
1,197000,1,26841,2,12.19,10.20
1,132000,1,14353,0,11.79,9.57
1,65000,1,18872,0,11.08,9.85
1,60000,1,8855,0,11.00,9.09
1,1838,1,2713,0,7.52,7.91
1,155000,1,12882,0,11.95,9.46
1,42997,6,31513,0,10.67,10.36
2,68026,1,13946,0,11.13,9.54
1,102829,1,3745,0,11.54,8.23
1,71000,1,8229,0,11.17,9.02
1,142200,1,17672,2,11.86,9.78
1,70426,1,40267,0,11.16,10.60
1,22271,2,11487,0,10.01,9.35
1,60000,2,17343,1,11.00,9.76
1,60001,4,10675,0,11.00,9.28
1,45900,2,11103,0,10.73,9.31
1,30000,1,10998,1,10.31,9.31
1,15114,1,2992,0,9.62,8.00
1,43000,2,13773,0,10.67,9.53
1,7806,2,2641,0,8.96,7.88
1,17293,1,5177,0,9.76,8.55
1,23606,1,5996,0,10.07,8.70
1,22000,1,7041,0,10.00,8.86
1,34346,1,19478,0,10.44,9.88
1,155000,2,36277,1,11.95,10.50
1,52030,1,9517,0,10.86,9.16
1,69045,1,7483,0,11.14,8.92
2,24516,1,9605,0,10.11,9.17
1,199000,1,40313,0,12.20,10.60
1,20000,6,7746,1,9.90,8.95
1,58000,1,11753,0,10.97,9.37
1,23035,1,6768,1,10.04,8.82
1,343284,1,73449,2,12.75,11.20
1,45720,2,4472,0,10.73,8.41
2,225000,1,22522,0,12.32,10.02
1,5798,1,4110,1,8.67,8.32
1,64960,1,10979,2,11.08,9.30
1,16878,1,4333,0,9.73,8.37
1,700,1,6288,0,6.55,8.75
1,286000,2,52710,0,12.56,10.87
1,81222,1,16270,0,11.30,9.70
1,52800,1,7677,2,10.87,8.95
1,22218,1,5680,0,10.01,8.64
1,1746,4,5443,0,7.47,8.60
1,106006,1,32295,1,11.57,10.38
1,355310,1,44624,4,12.78,10.71
1,29106,1,5295,0,10.28,8.57
1,111700,1,7532,0,11.62,8.93
2,36000,1,6250,0,10.49,8.74
1,475,1,1168,0,6.16,7.06
2,2304,1,3245,0,7.74,8.08
1,111000,4,9715,2,11.62,9.18
1,32552,1,9619,0,10.39,9.17
1,45000,1,4178,0,10.71,8.34
1,20824,1,3902,0,9.94,8.27
1,16440,1,10983,0,9.71,9.30
1,17808,1,3926,3,9.79,8.28
1,160000,4,14608,3,11.98,9.59
1,76000,1,13957,0,11.24,9.54
1,80000,1,18202,4,11.29,9.81
1,5728,1,4496,0,8.65,8.41
1,30808,1,7355,0,10.34,8.90
1,1626,1,16685,1,7.39,9.72
1,60000,1,10010,2,11.00,9.21
1,62101,1,6754,0,11.04,8.82
1,25592,1,10666,0,10.15,9.27
1,29220,1,4557,0,10.28,8.42
1,37826,4,2768,0,10.54,7.93
1,120000,1,43629,2,11.70,10.68
1,22068,1,2107,0,10.00,7.65
1,15012,1,1668,0,9.62,7.42
2,86052,1,8248,0,11.36,9.02
1,48000,1,12211,5,10.78,9.41
1,250060,1,45537,1,12.43,10.73
1,86152,1,13345,0,11.36,9.50
1,23930,2,6280,2,10.08,8.75
1,100171,1,13738,0,11.51,9.53
1,21666,1,3560,0,9.98,8.18
1,7804,1,4799,1,8.96,8.48
1,69200,2,8207,0,11.14,9.01
1,99000,1,11487,2,11.50,9.35
2,12294,1,1492,0,9.42,7.31
1,38235,2,5538,0,10.55,8.62
1,24906,1,3065,0,10.12,8.03
1,55200,1,8510,0,10.92,9.05
1,82000,4,12673,2,11.31,9.45
1,37400,1,3627,0,10.53,8.20
1,24000,1,4139,0,10.09,8.33
1,50000,1,10369,0,10.82,9.25
1,144000,1,14311,0,11.88,9.57
1,68801,1,3450,0,11.14,8.15
1,95208,1,8866,0,11.46,9.09
1,8125,1,6137,1,9.00,8.72
1,156800,1,18918,0,11.96,9.85
1,44160,1,5923,0,10.70,8.69
1,4454,2,4832,0,8.40,8.48
1,84074,1,14153,1,11.34,9.56
1,77520,1,7799,1,11.26,8.96
1,37626,1,3721,0,10.54,8.22
1,104000,1,14079,0,11.55,9.55
1,48953,1,28791,0,10.80,10.27
1,54080,1,5401,1,10.90,8.59
1,53102,1,7709,0,10.88,8.95
1,58488,2,8619,1,10.98,9.06
1,13874,1,2275,0,9.54,7.73
1,108000,1,8142,0,11.59,9.00
1,16026,1,8705,0,9.68,9.07
2,10908,1,2706,0,9.30,7.90
1,68000,1,6691,1,11.13,8.81
1,4328,1,2238,0,8.37,7.71
1,48000,2,6485,0,10.78,8.78
2,280,1,2802,0,5.63,7.94
1,57132,1,8740,2,10.95,9.08
1,92000,1,14981,0,11.43,9.61
1,1626,1,5925,0,7.39,8.69
1,60000,2,2703,0,11.00,7.90
1,18294,2,4523,0,9.81,8.42
1,38000,2,5062,2,10.55,8.53
1,122332,1,12523,0,11.71,9.44
1,32994,1,6168,0,10.40,8.73
1,20370,1,3395,0,9.92,8.13
1,14300,1,8124,0,9.57,9.00
1,37136,1,8606,0,10.52,9.06
2,33000,1,3448,0,10.40,8.15
1,179000,1,19313,3,12.10,9.87
1,343084,1,23673,3,12.75,10.07
1,73000,2,11067,0,11.20,9.31
1,100000,1,10088,2,11.51,9.22
1,125012,1,10084,0,11.74,9.22
1,8820,2,5053,3,9.08,8.53
1,720,2,1227,0,6.58,7.11
1,114000,4,9859,2,11.64,9.20
1,60000,1,8081,0,11.00,9.00
1,17874,1,3505,0,9.79,8.16
1,17622,4,3493,0,9.78,8.16
1,49772,1,11928,0,10.82,9.39
1,55000,1,5039,0,10.92,8.52
1,67576,1,6893,0,11.12,8.84
1,131433,1,13483,0,11.79,9.51
1,31460,1,6918,2,10.36,8.84
1,12660,1,2556,0,9.45,7.85
1,161640,1,21552,3,11.99,9.98
1,12000,1,1058,0,9.39,6.96
1,62500,1,6145,1,11.04,8.72
1,110000,1,13614,1,11.61,9.52
2,49200,1,13277,3,10.80,9.49
1,14376,1,2457,0,9.57,7.81
1,20426,1,2908,0,9.92,7.98
1,77000,1,11732,0,11.25,9.37
1,100000,1,10224,0,11.51,9.23
1,39012,1,4995,0,10.57,8.52
1,63542,1,8577,0,11.06,9.06
1,18552,1,3815,0,9.83,8.25
1,60000,1,6601,1,11.00,8.79
1,160000,1,12924,0,11.98,9.47
1,37000,1,9460,0,10.52,9.15
1,15600,1,1896,0,9.66,7.55
1,127256,2,12273,0,11.75,9.42
1,12000,1,6819,0,9.39,8.83
1,145600,1,14948,2,11.89,9.61
1,162749,1,16055,0,12.00,9.68
1,353084,5,17281,1,12.77,9.76
1,27000,1,4067,0,10.20,8.31
1,29253,1,2960,0,10.28,7.99
1,24000,1,4061,0,10.09,8.31
1,164800,1,11012,0,12.01,9.31
1,72000,1,9981,0,11.18,9.21
1,46600,1,2880,1,10.75,7.97
1,45000,4,7253,0,10.71,8.89
1,100000,1,10756,1,11.51,9.28
1,25482,1,2667,0,10.15,7.89
1,16506,1,2959,0,9.71,7.99
1,280,1,7694,0,5.63,8.95
1,16026,1,3622,0,9.68,8.19
1,2500,1,6408,2,7.82,8.77
2,62994,1,8114,0,11.05,9.00
1,416284,1,16839,0,12.94,9.73
1,3500,1,3130,0,8.16,8.05
1,37370,1,13659,0,10.53,9.52
1,35652,1,4002,0,10.48,8.29
1,41291,4,6043,0,10.63,8.71
1,198000,3,22473,1,12.20,10.02
1,6875,1,19640,0,8.84,9.89
1,17320,1,3739,2,9.76,8.23
2,53072,1,16486,0,10.88,9.71
2,465,1,3408,0,6.14,8.13
1,56000,2,17442,0,10.93,9.77
1,395479,1,44510,0,12.89,10.70
1,17000,1,11354,1,9.74,9.34
1,16062,1,2255,0,9.68,7.72
1,16026,1,2928,0,9.68,7.98
1,48000,1,7867,0,10.78,8.97
2,30000,1,7725,0,10.31,8.95
1,53095,1,8163,0,10.88,9.01
1,47070,1,3636,0,10.76,8.20
1,31700,1,5071,0,10.36,8.53
1,132540,1,16568,1,11.79,9.72
1,2800,1,10954,0,7.94,9.30
1,101300,1,9665,0,11.53,9.18
1,68016,1,7534,1,11.13,8.93
1,44346,1,10420,0,10.70,9.25
1,113000,2,9971,1,11.64,9.21
1,162000,1,16295,0,12.00,9.70
1,30000,1,26070,0,10.31,10.17
1,57700,1,6472,0,10.96,8.78
2,15549,1,4385,0,9.65,8.39
1,42426,1,5579,0,10.66,8.63
1,48980,1,8024,0,10.80,8.99
1,50000,1,5955,0,10.82,8.69
1,46862,1,11751,0,10.75,9.37
1,185600,1,22000,0,12.13,10.00
1,300200,1,15631,2,12.61,9.66
1,34586,1,7132,0,10.45,8.87
1,72852,1,3789,0,11.20,8.24
1,3500,1,8337,0,8.16,9.03
1,105159,1,28172,0,11.56,10.25
1,79000,1,29784,0,11.28,10.30
1,462334,4,25583,1,13.04,10.15
1,84084,1,6092,0,11.34,8.71
1,179700,1,17116,0,12.10,9.75
1,16380,2,4017,1,9.70,8.30
2,37352,1,10405,0,10.53,9.25
1,62826,4,2306,0,11.05,7.74
1,3891,1,6906,0,8.27,8.84
1,75652,1,7372,0,11.23,8.91
1,51876,1,5710,0,10.86,8.65
1,139000,1,16212,1,11.84,9.69
1,374284,1,23712,0,12.83,10.07
1,62200,1,5503,0,11.04,8.61
1,99000,1,8811,0,11.50,9.08
2,3646,1,6507,0,8.20,8.78
1,1009,1,1889,0,6.92,7.54
1,17062,5,1938,0,9.74,7.57
1,40000,1,14543,0,10.60,9.58
1,144956,1,16454,0,11.88,9.71
2,16590,1,3861,0,9.72,8.26
1,20800,4,4639,0,9.94,8.44
1,8848,1,1654,0,9.09,7.41
1,3722,2,1759,0,8.22,7.47
1,86852,1,7665,0,11.37,8.94
1,125000,4,18944,3,11.74,9.85
1,4284,2,3174,1,8.36,8.06
1,15000,1,3238,0,9.62,8.08
2,15000,1,7052,2,9.62,8.86
1,45000,1,12304,2,10.71,9.42
1,32236,1,4739,0,10.38,8.46
1,35336,2,4803,2,10.47,8.48
1,118000,6,15566,1,11.68,9.65
1,107500,1,11262,3,11.59,9.33
1,122000,1,9525,0,11.71,9.16
1,41000,1,2978,0,10.62,8.00
1,30800,1,7596,0,10.34,8.94
1,90010,1,7475,0,11.41,8.92
1,9292,1,2287,1,9.14,7.74
1,180200,1,13262,0,12.10,9.49
1,96960,1,9513,4,11.48,9.16
1,40300,1,4422,0,10.60,8.39
1,99000,1,9696,2,11.50,9.18
1,27466,1,3441,0,10.22,8.14
1,75252,1,7833,0,11.23,8.97
1,18574,2,4571,0,9.83,8.43
1,40417,1,7431,0,10.61,8.91
1,42350,1,4049,0,10.65,8.31
1,90000,1,9224,0,11.41,9.13
1,3000,1,14366,0,8.01,9.57
1,68500,1,7318,1,11.13,8.90
1,10400,1,5422,2,9.25,8.60
1,75000,1,4507,0,11.23,8.41
1,18966,1,3814,0,9.85,8.25
1,41241,1,13332,0,10.63,9.50
1,281200,1,20677,0,12.55,9.94
1,90280,1,8894,0,11.41,9.09
1,236000,5,25424,0,12.37,10.14
1,9680,1,3703,5,9.18,8.22
1,35524,1,6600,0,10.48,8.79
1,70000,2,9493,1,11.16,9.16
1,254800,1,20494,0,12.45,9.93
1,90200,2,9081,1,11.41,9.11
1,76000,1,8537,0,11.24,9.05
1,133728,2,20248,1,11.80,9.92
1,99000,5,10569,0,11.50,9.27
1,60532,1,20902,0,11.01,9.95
1,36101,1,6367,1,10.49,8.76
1,35000,1,4230,0,10.46,8.35
1,115307,1,20756,2,11.66,9.94
1,189700,1,17475,0,12.15,9.77
1,45000,1,4357,0,10.71,8.38
1,20410,1,5058,0,9.92,8.53
1,50000,1,6780,4,10.82,8.82
1,106000,1,9406,3,11.57,9.15
1,14588,1,2704,0,9.59,7.90
1,37626,1,3216,0,10.54,8.08
1,81800,1,9757,3,11.31,9.19
1,78000,1,8319,4,11.26,9.03
1,21782,1,2514,0,9.99,7.83
1,17562,1,3837,0,9.77,8.25
1,42826,1,7089,0,10.66,8.87
1,24000,1,2770,0,10.09,7.93
1,207000,1,22121,0,12.24,10.00
1,254011,1,14830,0,12.45,9.60
1,13608,2,2298,0,9.52,7.74
2,76688,1,8359,0,11.25,9.03
1,17826,1,1516,0,9.79,7.32
1,84000,1,8703,2,11.34,9.07
1,12972,2,4361,0,9.47,8.38
1,60000,1,5480,0,11.00,8.61
1,429384,6,35794,1,12.97,10.49
1,40000,1,4334,0,10.60,8.37
1,220000,1,11746,0,12.30,9.37
1,31200,1,3219,0,10.35,8.08
1,3252,1,4303,0,8.09,8.37
1,155000,1,11828,0,11.95,9.38
1,24041,1,12925,0,10.09,9.47
2,154346,1,22728,0,11.95,10.03
1,34500,1,4249,0,10.45,8.35
1,372184,1,24929,3,12.83,10.12
1,34000,1,4913,0,10.43,8.50
1,45626,1,7682,0,10.73,8.95
1,16032,1,3442,0,9.68,8.14
1,83773,1,8686,0,11.34,9.07
1,87000,1,10798,0,11.37,9.29
1,70000,1,4823,0,11.16,8.48
1,508084,1,33086,0,13.14,10.41
1,35418,1,4865,0,10.47,8.49
1,8750,4,3765,0,9.08,8.23
1,18386,1,3691,0,9.82,8.21
1,178155,1,16480,3,12.09,9.71
1,80010,1,7736,0,11.29,8.95
1,21148,1,6212,0,9.96,8.73
1,67000,1,5878,0,11.11,8.68
1,343084,1,17091,0,12.75,9.75
1,46000,1,5480,0,10.74,8.61
1,120040,1,15487,0,11.70,9.65
1,16266,1,2710,0,9.70,7.90
1,16830,1,4319,0,9.73,8.37
1,99512,1,42488,0,11.51,10.66
1,124574,1,16820,0,11.73,9.73
1,220000,1,24289,3,12.30,10.10
1,39886,1,9756,2,10.59,9.19
1,185000,1,21799,2,12.13,9.99
1,66648,1,13315,2,11.11,9.50
1,47000,1,8886,1,10.76,9.09
1,477084,1,23818,3,13.08,10.08
1,85000,1,10611,0,11.35,9.27
1,44000,1,4224,1,10.69,8.35
1,16026,2,3974,0,9.68,8.29
1,74450,1,7897,0,11.22,8.97
1,221301,1,40152,2,12.31,10.60
1,10840,1,13920,1,9.29,9.54
1,4800,2,3267,1,8.48,8.09
1,15064,1,3534,0,9.62,8.17
1,50020,1,4563,0,10.82,8.43
1,160400,1,12133,0,11.99,9.40
1,6600,1,1327,0,8.79,7.19
1,120881,1,17884,2,11.70,9.79
1,114800,4,17657,0,11.65,9.78
1,405384,1,11934,0,12.91,9.39
1,12000,3,7230,0,9.39,8.89
1,19728,2,10542,0,9.89,9.26
1,162700,1,16172,2,12.00,9.69
1,43000,1,7007,0,10.67,8.85
1,15000,6,10045,0,9.62,9.21
1,54000,1,7005,0,10.90,8.85
1,42993,1,4037,0,10.67,8.30
2,44400,1,5072,0,10.70,8.53
1,225000,1,18357,1,12.32,9.82
1,29200,1,4022,0,10.28,8.30
1,155000,1,8252,0,11.95,9.02
1,10704,1,2607,0,9.28,7.87
1,3252,1,10424,0,8.09,9.25
1,180015,1,18078,3,12.10,9.80
1,26226,1,7524,0,10.17,8.93
1,55000,1,7664,0,10.92,8.94
1,2804,1,3237,0,7.94,8.08
1,69484,1,8143,0,11.15,9.00
1,16560,1,3696,0,9.71,8.21
1,200600,1,12785,0,12.21,9.46
1,80000,1,7988,0,11.29,8.99
1,39500,1,8448,0,10.58,9.04
1,18572,2,2244,2,9.83,7.72
1,41100,1,22703,0,10.62,10.03
1,6026,2,2229,0,8.70,7.71
1,125447,1,10574,0,11.74,9.27
1,290000,1,25162,0,12.58,10.13
1,160466,1,18419,0,11.99,9.82
1,50718,1,7487,0,10.83,8.92
1,12306,1,3042,0,9.42,8.02
1,8400,4,30679,1,9.04,10.33
1,19200,2,6402,0,9.86,8.76
1,79000,1,10869,1,11.28,9.29
1,86000,1,9043,2,11.36,9.11
1,106826,1,10498,1,11.58,9.26
1,22690,1,6917,0,10.03,8.84
1,458084,1,18166,0,13.03,9.81
1,30426,2,5242,0,10.32,8.56
1,101600,1,10136,0,11.53,9.22
1,46001,1,7316,2,10.74,8.90
1,18228,2,4754,0,9.81,8.47
1,56000,1,9614,2,10.93,9.17
1,562279,1,26593,0,13.24,10.19
1,132055,1,26923,0,11.79,10.20
1,107001,1,20671,0,11.58,9.94
1,35250,1,8080,0,10.47,9.00
1,146000,2,7742,3,11.89,8.95
1,150026,2,12587,0,11.92,9.44
1,95000,1,13885,0,11.46,9.54
1,25626,1,9384,0,10.15,9.15
1,4800,1,1766,0,8.48,7.48
1,80000,1,8140,0,11.29,9.00
2,2700,6,1773,0,7.90,7.48
1,17190,1,4055,0,9.75,8.31
1,82000,1,29867,2,11.31,10.30
1,164000,1,19263,1,12.01,9.87
1,8811,1,1858,0,9.08,7.53
1,4800,2,4227,2,8.48,8.35
1,19416,4,4746,0,9.87,8.47
1,127000,1,11651,0,11.75,9.36
1,107000,3,20877,2,11.58,9.95
1,26400,1,6525,1,10.18,8.78
1,14190,2,7356,0,9.56,8.90
1,730317,1,47983,2,13.50,10.78
1,900,1,5449,0,6.80,8.60
1,18000,1,6792,2,9.80,8.82
1,43000,1,7191,0,10.67,8.88
1,34426,1,3776,0,10.45,8.24
1,145000,1,12074,0,11.88,9.40
1,26527,1,3649,0,10.19,8.20
1,6514,2,3928,0,8.78,8.28
2,34022,1,2546,0,10.43,7.84
1,187500,1,15178,1,12.14,9.63
1,22000,1,2928,0,10.00,7.98
1,87324,1,22196,0,11.38,10.01
1,16026,1,6439,0,9.68,8.77
1,18806,1,9899,0,9.84,9.20
1,35000,1,4232,0,10.46,8.35
1,25926,1,6346,0,10.16,8.76
1,51250,1,7164,0,10.84,8.88
2,8946,1,6343,0,9.10,8.76
2,27034,1,8030,0,10.20,8.99
1,36000,1,3737,1,10.49,8.23
2,41332,1,6361,0,10.63,8.76
1,14706,2,3983,0,9.60,8.29
1,920,1,5028,0,6.82,8.52
1,51028,1,4168,0,10.84,8.34
1,215884,1,21001,0,12.28,9.95
2,21473,1,8932,0,9.97,9.10
1,167000,1,6624,0,12.03,8.80
1,379184,1,20671,0,12.85,9.94
1,22448,2,15720,3,10.02,9.66
1,57260,1,6672,3,10.96,8.81
1,80000,2,6803,0,11.29,8.83
1,53252,1,4534,0,10.88,8.42
1,52350,1,11193,1,10.87,9.32
1,230000,1,15371,0,12.35,9.64
1,26126,1,2730,0,10.17,7.91
1,18052,1,4900,2,9.80,8.50
1,140000,1,15295,1,11.85,9.64
1,126000,1,9554,0,11.74,9.16
2,105000,1,11384,0,11.56,9.34
1,86600,1,8187,1,11.37,9.01
1,7426,1,889,0,8.91,6.79
1,25000,1,5093,0,10.13,8.54
1,26750,2,5491,0,10.19,8.61
1,70500,2,6673,0,11.16,8.81
1,343084,2,7751,0,12.75,8.96
1,262000,1,24166,0,12.48,10.09
1,105000,1,4398,3,11.56,8.39
1,19566,1,1619,0,9.88,7.39
1,255000,1,10581,0,12.45,9.27
1,48426,1,4032,0,10.79,8.30
1,2600,1,1275,0,7.86,7.15
1,131200,1,7755,2,11.78,8.96
1,39297,1,3135,0,10.58,8.05
1,60000,2,2711,0,11.00,7.90
1,7659,1,4106,4,8.94,8.32
1,63124,1,10797,0,11.05,9.29
1,70000,1,10682,2,11.16,9.28
1,22000,1,1862,0,10.00,7.53
1,215000,1,5202,2,12.28,8.56
1,45224,2,3069,0,10.72,8.03
1,191801,1,6820,0,12.16,8.83
1,34000,1,4649,2,10.43,8.44
1,64500,2,4520,3,11.07,8.42
2,19141,1,1666,2,9.86,7.42
2,35971,1,3380,5,10.49,8.13
1,75000,2,2983,0,11.23,8.00
1,128180,1,13719,0,11.76,9.53
1,70100,1,2687,0,11.16,7.90
1,16026,2,1332,0,9.68,7.19
1,351084,1,7188,0,12.77,8.88
1,148425,1,5629,0,11.91,8.64
1,162000,1,12346,3,12.00,9.42
1,36000,1,2309,0,10.49,7.74
1,68426,2,5086,0,11.13,8.53
1,53350,1,2850,1,10.88,7.95
1,10806,2,1075,0,9.29,6.98
1,18001,1,1686,0,9.80,7.43
1,24200,6,2528,0,10.09,7.84
1,35441,1,2292,0,10.48,7.74
1,275269,1,7935,0,12.53,8.98
1,144200,1,8934,2,11.88,9.10
2,28800,1,1474,0,10.27,7.30
1,7071,1,810,0,8.86,6.70
1,40000,1,3461,4,10.60,8.15
1,70000,1,3017,2,11.16,8.01
1,24846,1,2007,0,10.12,7.60
1,686167,1,25622,2,13.44,10.15
