UrbanRural,TotalIncomeLastYear,Race,TotalExpLastQ,KidsCount,LogIncome,LogExpenditure,
1,12275,1,1765.6667,1,9.415319953,7.476283632,
1,110000,5,8147.9001,2,11.60823564,9.005515517,
1,23426,1,4906.5666,0,10.0616018,8.498329709,
1,118500,1,6123.3611,3,11.68266824,8.719866424,
1,11370,1,2220.6667,0,9.338733587,7.705562745,
1,88200,1,9371.4167,0,11.38736224,9.145419559,
2,28074,1,1673.6667,0,10.24259916,7.422772127,
1,260000,1,7728,0,12.46843691,8.952605376,
1,135000,1,4646.25,1,11.81303006,8.443815722,
1,19626,1,3607.0833,0,9.884610497,8.190654775,
1,44196,1,3880.75,4,10.69638957,8.263783713,
1,36000,1,2149.6667,0,10.49127422,7.673068086,
1,20000,1,4339.1667,0,9.903487553,8.375437604,
1,38500,1,2054.6667,1,10.55841352,7.627868924,
1,1000,1,466.4167,0,6.907755279,6.145079441,
1,50006,1,3157.3333,0,10.81989828,8.057483058,
1,134902,1,9652.8667,0,11.81230387,9.175010218,
1,34000,6,1550.35,0,10.4341158,7.346235991,
1,100200,6,4149.8333,0,11.51492347,8.330823444,
1,150000,1,3540.7,0,11.91839057,8.172079727,
1,33252,1,2682,0,10.41187019,7.894318064,
1,79000,1,3723.9166,3,11.27720313,8.222531243,
1,9672,2,1175.6667,0,9.176990392,7.06959067,
1,212656,4,8089.9277,0,12.26743112,8.998375073,
1,103000,1,4581.2667,1,11.54248427,8.429730811,
1,261916,6,9402.4166,0,12.47577912,9.14872202,
1,7026,1,500,0,8.857372833,6.214608098,
1,34026,1,1459.3333,0,10.43488022,7.285734967,
1,3252,1,2850.0167,0,8.087025471,7.955080133,
1,83526,1,2358.5833,0,11.33291324,7.765816421,
1,164791,1,8732.5833,0,12.01243328,9.074816516,
1,5000,1,1988.25,0,8.517193191,7.595010134,
2,18000,1,2150.0833,0,9.798127037,7.673261865,
1,75000,1,2350.9333,0,11.22524339,7.762567677,
1,93355,1,4879.5834,0,11.44416471,8.492815126,
1,70000,1,5277.7499,2,11.15625052,8.571255131,
1,21000,2,2406.25,0,9.952277717,7.785824798,
1,129000,1,6877.1667,2,11.76756768,8.835962029,
1,28126,1,4782.25,0,10.24444969,8.472666426,
1,18000,1,844.75,0,9.798127037,6.739040726,
1,39400,4,2700,1,10.5815211,7.901007052,
1,98000,1,2904.25,0,11.49272276,7.97393046,
1,28170,1,19503,1,10.24601286,9.878323579,
2,9171,6,2334,0,9.123801611,7.755338813,
1,11112,1,3648,0,9.315780884,8.201934351,
1,34000,4,6671.75,1,10.4341158,8.805637473,
1,351084,1,53004.9999,0,12.76878079,10.87814153,
1,159200,1,33227,1,11.97791655,10.41111808,
2,14826,1,8418,0,9.604137675,9.038127549,
1,7090,2,4410.7501,0,8.86644062,8.391800045,
1,100000,1,43396.85,1,11.51292546,10.67814214,
1,20228,2,4441.1999,2,9.914823062,8.398679867,
1,50000,1,7511.25,0,10.81977828,8.924157176,
1,78800,6,16298.0001,0,11.27466828,9.698797686,
1,86200,6,16811.25,0,11.36442546,9.729803584,
2,42000,2,10249.25,2,10.6454249,9.234959811,
1,46500,1,7092,0,10.74720759,8.866722667,
1,78000,1,11854.75,0,11.26446411,9.38048391,
1,187000,1,89083.2832,0,12.1388639,11.39732698,
1,59000,2,16889.5001,0,10.98529272,9.734447412,
1,102000,1,16709.6999,1,11.53272809,9.723744662,
1,60826,2,21165.5001,0,11.01577261,9.960127781,
1,48946,1,14979.5332,1,10.79847293,9.614440095,
1,146620,1,29488.9999,2,11.89559948,10.29177259,
1,143164,1,25711.25,3,11.87174611,10.15468392,
2,90386,1,14863.2501,0,11.41184467,9.606647009,
1,85000,2,23876.7499,1,11.35040654,10.08066046,
1,21966,1,8715,0,9.997251082,9.072800958,
1,167435,1,37867.9999,2,12.0283505,10.5418617,
1,16200,1,3122,0,9.692766521,8.046229101,
1,29880,1,6473,0,10.30494464,8.775394959,
1,47500,1,13742.7501,0,10.76848499,9.528266699,
1,508084,1,63344.7809,4,13.13840207,11.0563478,
1,56000,1,8853,1,10.93310697,9.088511664,
1,25874,1,4247.75,0,10.16099388,8.35414471,
1,24000,2,6773.9501,0,10.08580911,8.820839667,
1,34005,1,6900.8,0,10.43426285,8.839392626,
1,82844,1,17341.7501,0,11.3247146,9.760872174,
1,55952,1,53523.25,0,10.93224946,10.88787142,
1,373084,1,25817.0001,2,12.82955887,10.15878847,
1,473234,1,63410.7477,0,13.06734526,11.05738865,
1,3500,1,1221.9999,0,8.160518247,7.108244058,
1,117864,1,30756.7501,0,11.6772867,10.33386476,
1,15000,1,5041.0001,0,9.61580548,8.525359774,
1,10368,1,5144,0,9.246479419,8.545586266,
1,27623,1,6219.8501,0,10.22640404,8.735501086,
1,77000,1,9775.4999,1,11.2515607,9.187634524,
1,29758,4,12824.0001,0,10.30085328,9.459073702,
1,136000,1,16989,1,11.82041016,9.740321355,
2,82000,1,11109.4999,0,11.31447453,9.315555868,
1,95552,1,16622,0,11.46742588,9.718482398,
1,47000,1,9263.5002,0,10.75790288,9.133837248,
1,133000,1,10177.2832,0,11.79810441,9.227913378,
1,26200,1,6279.2499,0,10.17351469,8.74500581,
1,44000,1,7777.5,0,10.69194491,8.958990229,
1,10810,1,7081.5,0,9.288226911,8.865241029,
1,22748,1,18885.75,1,10.03223251,9.846162948,
1,25912,2,5513,1,10.16246146,8.614864219,
1,4000,1,7598.5,2,8.29404964,8.935706138,
1,16286,1,2059.5001,0,9.698061122,7.630218562,
1,44668,1,29211.5333,0,10.70701264,10.28231889,
1,37548,1,8934,0,10.53337539,9.097619502,
1,29250,1,10721,2,10.28363485,9.279959714,
1,65000,1,9061.2501,0,11.08214255,9.11176237,
1,69500,1,15702.75,0,11.14908203,9.661591135,
1,67892,1,12116,0,11.12567349,9.402282172,
1,28358,1,6967,0,10.25266446,8.848939995,
1,30000,1,6262.75,1,10.30895266,8.742374665,
1,43700,1,9785.75,0,10.68510338,9.188682525,
1,1626,2,4036.5,0,7.39387829,8.303133259,
2,21026,1,3870,0,9.953515046,8.261009786,
1,605,1,11551.7501,1,6.405228458,9.354592228,
1,25100,2,12082.2499,0,10.13062313,9.399492704,
1,88323,1,25059.0001,0,11.38875583,10.12898833,
1,4800,1,22947.2832,5,8.476371197,10.04095483,
1,32609,1,26197,0,10.3923436,10.17340018,
1,7000,1,7640.2499,0,8.853665428,8.941185591,
2,24018,1,6983.4999,0,10.08655883,8.851305488,
1,14000,1,14688,0,9.546812609,9.594786113,
1,24000,4,5932,0,10.08580911,8.688116703,
1,39476,1,12853,0,10.58344817,9.461332526,
1,206680,1,32203.0001,1,12.23892698,10.3798149,
1,125536,1,14004.65,1,11.74034785,9.547144696,
1,120000,1,15069,0,11.69524702,9.620394932,
1,343084,1,24661.5001,2,12.74573059,10.11299861,
1,62052,1,10279,0,11.03572802,9.237858258,
1,100000,1,15203.4999,0,11.51292546,9.629280937,
1,1813,1,5047,0,7.502738211,8.526549286,
1,45781,1,6274,0,10.73162444,8.744169389,
1,150000,1,17328.2833,0,11.91839057,9.760095318,
1,90000,2,38174.2501,2,11.40756495,10.54991649,
2,16636,1,34574.9999,0,9.719324301,10.45088615,
1,1980,1,4399,0,7.590852124,8.389132521,
1,80448,2,12810.7499,0,11.29536629,9.458039933,
1,11266,1,6354,0,9.329544619,8.756839815,
1,60350,1,11364.25,0,11.00791623,9.338227742,
1,161300,1,19763.2832,0,11.99102126,9.891581111,
1,26094,1,7451,0,10.16946068,8.916103531,
1,156421,1,23732,0,11.96030637,10.07457963,
1,13596,2,9272,0,9.517530911,9.134754385,
1,250000,6,22298.7833,0,12.4292162,10.0122874,
1,62070,1,7056.3,6,11.03601806,8.861676114,
1,34000,2,9423.6999,1,10.4341158,9.150983061,
1,950,1,2294.5,0,6.856461985,7.738270234,
1,69384,5,10875,0,11.14741157,9.294221856,
1,225000,4,47434.9332,0,12.32385568,10.76711422,
1,45026,1,13600.5,0,10.71499538,9.517861836,
1,13800,1,8764,0,9.532423871,9.078407701,
1,14400,2,3867.5501,2,9.574983486,8.260376536,
1,1850,4,11385.4999,0,7.522940918,9.340095886,
1,160600,1,24957.4999,0,11.98667208,10.12492965,
1,11483,1,10433,0,9.34862296,9.252729138,
1,61500,1,21661.0001,0,11.02679245,9.983268692,
1,65000,1,10419.2501,0,11.08214255,9.251410345,
1,108000,1,18548.25,3,11.58988651,9.828130724,
1,107230,1,31931.0001,0,11.58273134,10.37133261,
1,24000,1,6260.3499,2,10.08580911,8.741991357,
1,75000,1,16394.2832,0,11.22524339,9.704687968,
1,69000,1,14276.5,1,11.14186178,9.566370108,
1,26688,1,7172,0,10.19196931,8.877939835,
1,1626,1,8343.75,0,7.39387829,9.029268035,
1,69656,1,13616,0,11.15132412,9.519000851,
1,195000,4,23566.75,0,12.18075484,10.0675921,
1,32580,1,7278,0,10.39145388,8.892611378,
1,37626,1,7524,0,10.53545058,8.92585319,
1,75000,1,45905.0833,1,11.22524339,10.73433114,
1,112000,1,14274.7499,2,11.62625415,9.566247514,
1,130000,1,21871.5499,2,11.77528973,9.99294198,
1,62000,4,17807.75,2,11.03488966,9.787389035,
1,43000,1,12931.1,3,10.66895539,9.467390542,
1,2148,1,4049.8001,2,7.672292456,8.306422801,
1,30000,1,8005.75,0,10.30895266,8.987915312,
1,8672,1,7983,0,9.067854724,8.98506956,
1,28038,1,5124,0,10.24131601,8.541690663,
1,40512,2,9237.25,0,10.60935351,9.130999501,
1,57550,1,6237.0001,1,10.96040941,8.738254593,
1,40000,1,7934.0501,0,10.59663473,8.978918916,
1,34000,1,12186.7999,1,10.4341158,9.40810867,
1,428184,1,30553.0001,0,12.96730829,10.32721816,
1,75010,1,17611.65,0,11.22537672,9.776315894,
1,25000,1,12532.25,2,10.1266311,9.436060601,
1,1378,1,2604,0,7.228388452,7.864804003,
1,143000,2,13840.1501,2,11.87059991,9.535329074,
1,20810,1,4611.7499,0,9.943188919,8.436362652,
1,40050,1,7586,1,10.59788395,8.934059722,
1,17001,1,4853.2001,0,9.741027445,8.487393581,
2,13126,1,2305.5,0,9.482350275,7.743052852,
1,95200,1,11352.2501,0,11.46373522,9.33717125,
1,220000,1,40163.7499,0,12.30138283,10.60072012,
1,79800,1,13415.5002,0,11.28727878,9.504166049,
1,16950,2,5850,0,9.738023113,8.67419694,
1,64000,1,10825,2,11.06663836,9.289613553,
1,47626,1,15841,0,10.77113411,9.670356795,
1,56400,1,12051.6501,4,10.94022444,9.396956867,
1,60000,1,9138.5,0,11.00209984,9.120251537,
1,35490,1,10091,0,10.47700625,9.219399216,
1,175200,1,36590.2499,0,12.07368346,10.50753709,
1,21237,1,4061.2501,0,9.963500222,8.309246112,
1,60000,1,15015.7499,2,11.00209984,9.616854923,
1,161500,1,56400.0001,0,11.99226042,10.94022444,
1,30426,1,6045.5,0,10.32305279,8.707069473,
1,142000,1,27668.75,1,11.86358234,10.2280589,
1,57200,1,8381.7501,0,10.95430918,9.033812014,
1,1626,1,8104,0,7.39387829,9.000113046,
2,200,1,11281,0,5.298317367,9.330875174,
1,50000,4,9551.25,2,10.81977828,9.164427315,
1,80000,4,13912.8501,0,11.28978191,9.54056816,
1,43967,1,13703.9999,0,10.69119463,9.525443033,
1,36852,1,8393,0,10.51466517,9.035153304,
1,31676,1,7246.4999,0,10.36331458,8.888273859,
1,74000,1,12139.2,0,11.21182037,9.404195165,
1,23400,3,10027.5001,1,10.0604913,9.213086608,
1,23768,1,6409.5,2,10.07609542,8.765536544,
1,1600,1,3684,0,7.377758908,8.211754397,
1,62000,1,9913.75,0,11.03488966,9.201677961,
1,59068,1,8718.2501,0,10.9864446,9.07317382,
1,100452,1,23822,0,11.51743528,10.0783648,
1,105440,1,19041.7832,2,11.56589735,9.854390959,
1,139000,1,18249.2501,0,11.84222921,9.811879268,
1,2400,1,8520.75,1,7.783224016,9.050259644,
1,407484,1,31990.5332,0,12.91775695,10.3731953,
1,71874,1,14216.4999,0,11.18266986,9.562158534,
1,72000,1,8849,0,11.1844214,9.088059737,
1,20000,1,4813.5,0,9.903487553,8.479179749,
1,34160,1,32726.0501,2,10.43881065,10.39592668,
1,63000,4,16743.25,1,11.05089001,9.725750471,
1,205000,1,30458.1831,0,12.23076526,10.32410998,
1,10002,1,5465,0,9.210540352,8.606119401,
1,170200,1,29533.2499,6,12.0447295,10.29327202,
1,8700,1,5431.8999,1,9.071078305,8.600044241,
2,318826,1,53367.0001,0,12.67240078,10.88494786,
1,104953,1,23627.75,0,11.56126791,10.07017715,
1,86900,1,12235.0001,0,11.37251331,9.412055984,
1,7884,1,2812,0,8.972590668,7.941651253,
2,150000,1,33254.9999,0,11.91839057,10.41196041,
1,41491,1,12050,1,10.63323182,9.396819939,
1,15097,1,13096,0,9.622251328,9.480062119,
1,29120,2,6957.0001,0,10.2791805,8.84750364,
1,34120,2,8816.5,6,10.437639,9.084380245,
1,10320,2,3013,0,9.241839039,8.010691539,
1,5550,6,15161.2,2,8.621553207,9.626494812,
1,30000,1,6561.75,2,10.30895266,8.789012615,
1,131800,1,37866.9999,2,11.7890409,10.5418353,
1,58000,2,8740.8501,3,10.96819829,9.075762729,
1,28754,1,8761,0,10.26653217,9.078065333,
1,88252,1,17948,0,11.38795164,9.795233967,
1,51052,1,8107,0,10.8406,9.000483165,
1,82020,1,9572.25,0,11.3147184,9.166623567,
1,155000,1,19887.25,1,11.9511804,9.897834102,
1,1839,1,4367.25,0,7.516977225,8.381888799,
1,41026,1,6826.5002,0,10.62196129,8.828567405,
1,88298,1,16426.5001,0,11.38847274,9.706651169,
1,150000,2,15903.7501,0,11.91839057,9.674310216,
1,40000,1,6004,2,10.59663473,8.700181193,
1,48000,1,12319.4999,0,10.77895629,9.418938644,
1,1770,2,8047,0,7.478734826,8.99305463,
1,66446,1,82881,0,11.10414487,11.32516112,
1,7000,1,7533.8499,0,8.853665428,8.927161465,
2,3252,1,6123,0,8.087025471,8.719807451,
1,76762,4,9799.8001,2,11.24846501,9.190117266,
1,116000,1,26003.7501,3,11.66134547,10.16599604,
1,115200,1,10161.5001,0,11.65442503,9.226361358,
1,46948,1,14129.6501,0,10.75679589,9.556030712,
2,6576,1,4388,0,8.791181937,8.386628821,
1,75200,1,13470.6999,0,11.22790651,9.508272228,
1,26440,2,8756.7501,0,10.18263329,9.077580122,
1,12852,1,18646,0,9.46125472,9.833386925,
1,53930,2,7488.8501,0,10.89544219,8.92117054,
1,61000,1,18841.6001,1,11.01862914,9.843822476,
1,32028,1,7466,0,10.3743658,8.918114659,
1,157000,1,19437.8501,1,11.96400108,9.87497748,
1,296433,1,24966.0002,0,12.5995765,10.12527019,
1,533084,1,63976.0641,0,13.18643429,11.06626429,
1,140115,1,33246.7499,4,11.85021879,10.41171229,
1,748,2,5619.4001,0,6.617402978,8.633980193,
1,4604,1,8473.9999,0,8.43468077,9.044757919,
1,53000,1,7057.7501,0,10.87804719,8.861881597,
1,72000,1,13108,0,11.1844214,9.48097801,
1,212052,1,22248,0,12.26458681,10.0100074,
1,7200,1,31386.7,0,8.881836305,10.35413952,
1,96894,1,15373.7501,0,11.48137288,9.640416795,
1,176000,1,24404.9999,0,12.07823927,10.1025433,
1,160000,1,21181.5,3,11.98292909,9.960883438,
1,11158,1,6892,0,9.319912008,8.838116598,
2,24450,1,3751,0,10.10438549,8.22977775,
2,34000,1,11585.1501,0,10.4341158,9.357479393,
1,12678,1,7871,0,9.447623487,8.970940398,
1,38000,1,14856.75,0,10.54534144,9.606209586,
1,95500,5,11640.0001,0,11.46688153,9.36220273,
1,17302,1,5809,0,9.758577381,8.667163718,
1,30025,1,6667.75,0,10.30978565,8.805037751,
1,2000,3,4926,0,7.60090246,8.502282579,
1,179500,1,20708.75,1,12.09793049,9.938311595,
1,28074,1,7145,0,10.24259916,8.87416809,
1,403084,1,48363.2171,0,12.90690026,10.78649483,
1,9600,1,11498,1,9.169518377,9.349928386,
1,85826,4,11330.5001,1,11.36007727,9.335253493,
1,377110,1,13968.2832,0,12.8402922,9.544544553,
2,64000,1,9945,0,11.06663836,9.204825191,
1,500,1,3084.2501,0,6.214608098,8.034063827,
1,12546,4,4926,0,9.437157169,8.502282579,
1,75000,6,19803.7501,0,11.22524339,9.893626598,
1,99000,1,15561.8499,1,11.50287513,9.652577679,
1,23740,1,7169,0,10.07491667,8.877521454,
1,235000,1,21526.5001,0,12.36734079,9.977040018,
2,34839,2,9954,0,10.45849273,9.205729759,
1,24560,1,5734.9999,0,10.10887438,8.654343012,
1,209585,1,34095.0001,0,12.25288466,10.43690603,
1,76500,1,11224.3001,1,11.24504602,9.325836359,
1,80400,1,18378.9998,0,11.29476946,9.818963977,
1,10852,1,9932,0,9.292104674,9.203517147,
1,51800,1,8385.75,2,10.85514543,9.034289116,
1,30500,1,21163.7832,2,10.32548196,9.96004666,
1,59000,1,14667.4,0,10.98529272,9.593382623,
1,43000,1,12039.6002,0,10.66895539,9.395956512,
1,5000,1,6251,0,8.517193191,8.74049673,
1,18966,1,4964.4999,0,9.850403181,8.510067846,
1,45000,1,10076.7999,0,10.71441777,9.217991021,
1,343084,1,48724.217,0,12.74573059,10.79393145,
1,4972,1,12298,0,8.511577453,9.417191927,
1,68001,3,12137.7499,2,11.12727769,9.404075701,
1,112000,1,13418.75,2,11.62625415,9.504408262,
1,1352,1,14524.9999,0,7.209340257,9.583626575,
1,23000,2,4010.0001,0,10.04324949,8.296546545,
1,70000,1,20489.9332,0,11.15625052,9.927688981,
1,3252,1,9072,0,8.087025471,9.112948026,
1,10000,1,9825.5,0,9.210340372,9.192736326,
1,14076,2,4145,0,9.552226498,8.329658068,
1,154000,1,41806.75,0,11.94470788,10.64081309,
1,38000,1,10126.0999,0,10.54534144,9.222871518,
1,24680,1,6485.0999,0,10.11374848,8.777262501,
2,113000,1,10851.55,0,11.6351431,9.292063206,
1,7000,1,13587,1,8.853665428,9.516868732,
1,152559,1,16852,0,11.93530669,9.732224623,
1,24016,1,7421,2,10.08647555,8.912069098,
1,14586,1,3145,0,9.587817444,8.053569169,
1,88476,1,19366.9999,2,11.39048661,9.871325861,
1,156000,1,15221.2832,0,11.95761129,9.630449938,
1,39000,2,13448.0499,1,10.57131693,9.506589386,
1,59000,1,9816.5001,0,10.98529272,9.191819933,
1,443084,1,24175.4999,1,13.00151465,10.093095,
1,35026,1,9050,0,10.46384592,9.110520037,
1,22226,2,3775.9,0,10.00901805,8.236394044,
1,39000,1,8714.0001,0,10.57131693,9.072686218,
1,58000,1,12788.75,1,10.96819829,9.456321157,
1,32236,1,7478,0,10.38083912,8.919720656,
2,115026,1,19989.3501,2,11.65291347,9.902954916,
1,2571,1,6323,0,7.852050207,8.751949058,
1,348084,4,17984.75,2,12.76019911,9.797279456,
1,150000,1,23248.1501,1,11.91839057,10.05398084,
1,165700,1,26611.7498,0,12.0179342,10.18910812,
1,250000,1,27599.2501,0,12.4292162,10.22554388,
1,76001,1,40214.75,3,11.23850178,10.60198912,
1,40000,1,3734,0,10.59663473,8.225235324,
1,91626,1,30624.8164,1,11.42547035,10.32956595,
1,120000,4,22196,2,11.69524702,10.00766737,
1,88000,2,14531.2832,0,11.38509209,9.584059066,
1,34000,1,6325.2501,0,10.4341158,8.752304854,
1,154000,1,14841.25,0,11.94470788,9.605165745,
2,23420,1,3611.65,0,10.06134564,8.191920011,
1,119601,1,13250.2499,2,11.69191648,9.491771692,
1,138050,1,16724.25,0,11.83537122,9.724615041,
1,143000,1,16979.6,0,11.87059991,9.739767902,
1,490684,1,51380.0331,0,13.10355562,10.84700491,
2,88160,1,15304.7499,0,11.38690862,9.63591851,
1,4300,1,6938.0001,0,8.366370302,8.844768842,
1,45000,1,10978.7501,0,10.71441777,9.303716874,
1,47320,2,7359.7499,2,10.76468832,8.90378123,
1,54426,1,6066,0,10.90459726,8.710454688,
1,72800,1,10551.9999,0,11.19547123,9.264070685,
1,80000,1,13774.2501,0,11.28978191,9.530556193,
1,13026,1,5306,0,9.474702639,8.576593535,
1,73600,1,13271.75,2,11.2064003,9.493392995,
1,120200,4,18891,0,11.6969123,9.846440897,
1,16372,2,7632.0001,1,9.703327838,8.940105226,
1,10998,2,2963,0,9.305468717,7.993957548,
1,22048,1,11173.75,1,10.00097717,9.321322556,
1,16800,1,2431,0,9.729134165,7.796057974,
2,119146,1,15982.75,0,11.68810491,9.679265295,
1,33170,1,11380,0,10.40940113,9.339612708,
1,18066,1,5775,2,9.801786998,8.661293535,
1,214870,1,24300.8001,4,12.27778847,10.09826455,
1,21930,1,7974,0,9.995610841,8.983941528,
1,2400,1,15346.9999,4,7.783224016,9.638675288,
1,191553,1,22417.5,0,12.16291981,10.01759718,
1,4384,1,14600,0,8.385716829,9.588776808,
1,42328,2,7692.4999,1,10.65320408,8.948001094,
1,129800,2,20689.7502,5,11.77375008,9.937393697,
1,95291,1,23000.5001,0,11.46469065,10.04327124,
2,49200,1,18465.2501,0,10.8036489,9.823645872,
1,100000,1,26836.5,4,11.51292546,10.19751818,
1,3400,1,11692,0,8.131530711,9.366660126,
1,26826,1,4583,0,10.19712685,8.430109085,
1,32543,1,97711,0,10.39031757,11.48976942,
1,132350,4,22757.25,2,11.79320521,10.03263905,
1,130000,4,29649.25,2,11.77528973,10.29719211,
1,77000,1,10603.5999,0,11.2515607,9.268948836,
1,61426,1,11493,0,11.02558848,9.349493433,
1,138300,1,22126.4999,0,11.83718052,10.00453126,
1,33300,1,13434,0,10.41331268,9.505544086,
1,91000,1,9819.9499,0,11.41861479,9.1921713,
1,84996,1,29859.4499,2,11.35035948,10.30425665,
1,92592,1,10198.7501,0,11.43595802,9.230020453,
1,17678,6,12219,0,9.780076208,9.410747396,
1,14096,1,6617,0,9.553646348,8.797397374,
1,265500,1,20225.5,0,12.48937012,9.914699463,
1,100000,1,29423.5,0,11.51292546,10.28954895,
1,19890,1,5274.5,0,9.897972372,8.570639167,
1,162000,4,28265.5001,1,11.99535161,10.24939726,
1,117000,1,26849.7501,0,11.66992921,10.19801179,
1,85000,4,8353.7501,0,11.35040654,9.030465831,
1,120000,4,12869.2832,0,11.69524702,9.462598604,
1,108000,1,19893,2,11.58988651,9.89812319,
1,86000,1,14333.3499,0,11.36210258,9.570344262,
1,12648,1,2982.4999,0,9.445254379,8.00051712,
1,150000,1,19687.0001,1,11.91839057,9.887713803,
1,139000,1,22797.5002,0,11.84222921,10.03440617,
1,35652,1,7237.4999,0,10.48156053,8.887031108,
1,140000,1,20062.5,2,11.8493977,9.90660768,
1,1100,1,3677,0,7.003065459,8.209852481,
1,56000,2,10991.5,0,10.93310697,9.304877526,
1,32000,1,13013.5,1,10.37349118,9.473742559,
2,21426,1,6543.5,0,9.972360417,8.786227469,
1,117698,1,20561.4,0,11.6758773,9.931170811,
1,46097,1,4713.1501,0,10.73850315,8.458111774,
1,53830,1,8656.2501,0,10.89358621,9.066036894,
1,31548,6,8666.0001,0,10.35926547,9.067162614,
1,32724,1,6989,0,10.39586403,8.852092763,
1,23772,2,9160.5,0,10.0762637,9.122656041,
1,55000,1,11850.2001,0,10.91508846,9.380100032,
2,3252,1,6846,0,8.087025471,8.831419819,
1,39350,1,17886.1001,3,10.58025125,9.791779159,
1,36312,1,9401.8999,0,10.49990354,9.148667065,
1,39000,2,11303.0001,2,10.57131693,9.332823465,
1,121000,1,60736.2501,0,11.70354582,11.014296,
1,78600,1,9829.2499,0,11.27212698,9.193117903,
1,92000,1,10652.7499,0,11.42954386,9.273573344,
1,150000,4,27114.0999,0,11.91839057,10.20780916,
1,90000,1,8583.4999,0,11.40756495,9.057597023,
1,17076,1,3585,0,9.745429248,8.184513753,
1,85932,1,13764,0,11.36131156,9.529811767,
1,28600,1,15468.9999,2,10.261162,9.646593294,
1,102000,1,13552.9999,0,11.53272809,9.514363197,
1,24000,2,8976.5499,0,10.08580911,9.102370889,
1,520984,1,55822.0332,0,13.16347461,10.92992393,
1,23124,1,9496.2499,0,10.04862632,9.158652252,
1,4334,1,1530,0,8.374246182,7.333023014,
2,132000,1,15666.5,0,11.7905572,9.659279954,
1,218200,1,30787.1841,0,12.29316735,10.33485378,
1,84380,1,23433.7833,2,11.34308569,10.06193399,
1,54000,1,11821.75,4,10.89673933,9.377696334,
1,71062,1,10945.7501,0,11.17130801,9.300706541,
1,38026,2,6025.2501,0,10.54602542,8.703714268,
1,170450,1,14682.2831,0,12.04619728,9.594396815,
1,104000,1,16234.8501,7,11.55214618,9.694915451,
1,30550,1,38422.7499,2,10.32711996,10.55640501,
1,142030,3,58589.5,1,11.86379358,10.97831078,
1,40200,1,6859,0,10.60162227,8.833316937,
1,34484,1,26828,0,10.44825073,10.1972014,
1,26928,1,6498,0,10.20092192,8.779249716,
1,358084,1,13727.4998,0,12.78852287,9.527156385,
1,97000,2,14381.2501,0,11.48246626,9.573680561,
1,63352,1,18384,0,11.05646176,9.819236,
1,35484,1,9429,0,10.47683717,9.151545325,
1,166500,1,64846.75,4,12.02275059,11.07978207,
1,14058,4,4391,0,9.550946908,8.387312271,
1,5200,1,13408.2499,1,8.556413905,9.503625461,
1,12000,1,6677.5,0,9.392661929,8.806498945,
1,35000,1,8746.5001,0,10.46310334,9.076408911,
1,43000,1,14355.3,0,10.66895539,9.571874491,
1,13026,1,12007,0,9.474702639,9.393245092,
1,150000,1,18470.75,0,11.91839057,9.823943679,
1,150000,4,15196.5332,1,11.91839057,9.628822602,
1,191000,1,27812.2831,1,12.16002871,10.23323304,
1,31267,1,13166.4999,0,10.35031851,9.485430996,
1,30394,1,47589,0,10.3220005,10.77035692,
1,34000,1,6343.4499,0,10.4341158,8.755178048,
1,153300,1,41497.5,0,11.94015206,10.63338846,
1,145338,1,16912.2832,0,11.88681734,9.735795453,
1,26000,1,5665.4,1,10.16585182,8.64213278,
1,35342,1,12039.4999,0,10.47282734,9.395948181,
1,12414,2,2709,0,9.426580147,7.904334842,
1,21600,1,7293.25,0,9.980448594,8.894704542,
1,12426,1,3361,0,9.427546331,8.119993828,
1,875005,4,64440.0639,2,13.68198488,11.07349083,
1,30800,1,12188.7501,0,10.33526997,9.408268682,
1,26235,1,12599,0,10.17484968,9.441372725,
1,525684,1,64606.5328,0,13.17245555,11.07607081,
1,19338,1,7790,0,9.869827351,8.960596139,
1,180000,1,32550.7832,0,12.10071213,10.39055671,
1,32328,2,11849.2501,2,10.38368901,9.380019862,
2,49404,1,9785.5001,0,10.80778667,9.188656987,
1,115501,1,19062.7499,0,11.65703447,9.855491443,
1,62400,1,17432.2832,0,11.04132055,9.766079122,
1,15786,1,4156,0,9.66687875,8.332308352,
2,108472,1,10032.5001,0,11.59424735,9.213585112,
1,3252,4,11364,0,8.087025471,9.338205743,
1,20226,1,3584.3333,0,9.914724184,8.184327766,
1,34826,1,1405.3333,0,10.45811951,7.248029778,
1,88000,1,10066.4999,1,11.38509209,9.216968348,
1,36000,4,12952.7333,0,10.49127422,9.46906211,
1,75000,1,10137.9001,0,11.22524339,9.224036165,
2,95000,1,18660.3334,0,11.46163217,9.834155341,
2,76400,1,9870.0667,0,11.24373798,9.19726189,
1,60000,6,40173.3555,3,11.00209984,10.60095926,
1,23730,1,4993.6667,0,10.07449535,8.515925729,
2,120001,1,13749.8333,0,11.69525536,9.528781979,
1,51700,1,9798.1667,1,10.85321306,9.189950576,
1,40040,1,3373.8333,0,10.59763423,8.123804855,
1,116900,1,13191.6,0,11.66907415,9.487335542,
1,24960,2,4090.4999,0,10.12502982,8.316422467,
1,128003,1,12124.4999,1,11.75980898,9.40298347,
1,100600,1,9680.0668,0,11.51890754,9.177824081,
1,69000,1,33648.5001,0,11.14186178,10.42372376,
1,86400,1,12619.6669,0,11.36674295,9.443011741,
1,86972,4,10420.6667,0,11.37334151,9.251546296,
2,54600,1,6899.1666,0,10.90778916,8.839155901,
