UrbanRural,Race,KidsCount,LogIncome,LogExpenditure
1,1,0,11.00209984,9.75964605
1,1,0,11.24669172,9.627444154
1,1,0,10.53545058,10.78487623
1,1,0,11.60934412,9.513477399
1,4,0,9.505990614,9.371404243
1,1,3,11.85711782,10.17037043
1,1,2,11.55214618,9.862118533
1,2,0,11.33919093,9.489864257
1,1,2,11.77528973,9.540453144
1,1,0,9.794453632,8.509564164
1,1,0,10.89858946,9.525059874
1,1,0,11.26446411,8.994023466
1,4,0,6.628041376,9.141043862
2,1,1,10.91508846,9.208238174
1,1,1,7.618251098,8.86517042
1,1,1,10.89673933,9.420965899
1,4,1,12.1281111,8.951472501
1,1,0,9.832313733,9.05998249
1,1,0,9.760252084,8.386628821
1,2,3,11.36210258,9.373882528
1,5,0,11.02391026,10.74926998
1,1,0,11.08214255,9.443537219
1,1,0,10.7831143,9.655923233
1,1,0,12.18075484,10.33312481
1,1,0,10.59728452,8.128290172
1,1,0,12.17978,9.959678837
1,1,0,11.44678566,9.268797942
1,4,0,11.14475614,8.939154827
1,1,0,12.00472728,9.822101229
1,4,0,11.73606902,9.73024962
1,2,0,10.1266311,8.717068132
1,1,1,11.98292909,9.273811123
1,1,0,10.06997609,9.715324964
1,1,0,10.76542769,10.42638897
1,1,2,12.19095901,10.19769454
1,1,0,11.7905572,9.571679422
1,1,0,11.08214255,9.84541608
1,1,0,11.00209984,9.08873755
1,1,0,7.516433303,7.905810313
1,1,0,11.9511804,9.46354746
1,6,0,10.66888562,10.35815544
2,1,0,11.12764526,9.542948015
1,1,0,11.54082269,8.228176896
1,1,0,11.17043516,9.015419792
1,1,2,11.8649898,9.779722604
1,1,0,11.16231779,10.60329376
1,2,0,10.01104066,9.34897124
1,2,1,11.00209984,9.760929836
1,4,0,11.00211651,9.275612999
1,2,0,10.7342204,9.314961605
1,1,1,10.30895266,9.305491448
1,1,0,9.623376746,8.003697339
1,2,0,10.66895539,9.530440021
1,2,0,8.962647948,7.878912912
1,1,0,9.758057074,8.551981017
1,1,0,10.0692562,8.698806164
1,1,0,9.998797732,8.859469978
1,1,0,10.44424084,9.877053619
1,2,1,11.9511804,10.49893094
1,1,0,10.85957575,9.160782413
1,1,0,11.14251374,8.92032224
2,1,0,10.10708124,9.170039075
1,1,0,12.2010601,10.60442928
1,6,1,9.903487553,8.954867309
1,1,0,10.96819829,9.371885077
1,1,1,10.04477008,8.819960901
1,1,2,12.74631337,11.20434702
1,2,0,10.73029112,8.405591015
2,1,0,12.32385568,10.02223383
1,1,1,8.665268309,8.321178283
1,1,2,11.08152697,9.303739636
1,1,0,9.733766278,8.374015422
1,1,0,6.551080335,8.746398334
1,2,0,12.56374709,10.87255162
1,1,0,11.30494143,9.697075133
1,1,2,10.87426647,8.945984125
1,1,0,10.00865805,8.644706512
1,4,0,7.465082736,8.602085658
1,1,1,11.57125098,10.38267544
1,1,4,12.78074593,10.70602151
1,1,0,10.27869962,8.574581202
1,1,0,11.62357199,8.926889323
2,1,0,10.49127422,8.740358071
1,1,0,6.163314804,7.063048163
2,1,0,7.742402022,8.084973336
1,4,2,11.61728548,9.181460679
1,1,0,10.39059409,9.171529084
1,1,0,10.71441777,8.337548066
1,1,0,9.943861447,8.269244521
1,1,0,9.707472669,9.304113016
1,1,3,9.787403074,8.275435823
1,4,3,11.98292909,9.589291887
1,1,0,11.23848862,9.543736454
1,1,4,11.28978191,9.809278818
1,1,0,8.653121709,8.411017521
1,1,0,10.33552968,8.903135633
1,1,1,7.39387829,9.722261394
1,1,2,11.00209984,9.211339872
1,1,0,11.03651737,8.817939548
1,1,0,10.15003508,9.274785142
1,1,0,10.28260869,8.424492929
1,4,0,10.54075198,7.925880317
1,1,2,11.69524702,10.68346971
1,1,0,10.00188387,7.653178588
1,1,0,9.61660516,7.419180743
2,1,0,11.36270704,9.017726026
1,1,5,10.77895629,9.410051516
1,1,1,12.42945617,10.72628095
1,1,0,11.36386846,9.49888457
1,2,2,10.08288818,8.745188936
1,1,0,11.514634,9.52788703
1,1,0,9.983499491,8.177609443
1,1,1,8.962391702,8.476197578
1,2,0,11.14475614,9.012702115
1,1,2,11.50287513,9.34895093
2,1,0,9.416866617,7.307984437
1,2,0,10.55150661,8.619328518
1,1,0,10.12286402,8.027694099
1,1,0,10.91871823,9.04895413
1,4,2,11.31447453,9.447229025
1,1,0,10.52942598,8.196161139
1,1,0,10.08580911,8.328290015
1,1,0,10.81977828,9.246563009
1,1,0,11.87756858,9.568748813
1,1,0,11.13897356,8.146032897
1,1,0,11.46381925,9.089941422
1,1,1,9.002701007,8.722080434
1,1,0,11.96272639,9.847877935
1,1,0,10.69557468,8.686654644
1,2,0,8.401557848,8.48301574
1,1,1,11.33945264,9.557658345
1,1,1,11.25829125,8.961772174
1,1,0,10.53545058,8.22172983
1,1,0,11.55214618,9.552427764
1,1,0,10.79861593,10.26783433
1,1,1,10.89821971,8.594308535
1,1,0,10.87996987,8.950143756
1,2,1,10.97657688,9.061666335
1,1,0,9.537771864,7.729881826
1,1,0,11.58988651,9.004832064
1,1,0,9.681967682,9.071614563
2,1,0,9.297251744,7.90310363
1,1,1,11.12726298,8.808483735
1,1,0,8.372860821,7.713367692
1,2,0,10.77895629,8.777298491
2,1,0,5.634789603,7.937910267
1,1,2,10.95311966,9.075692173
1,1,0,11.42954386,9.614504634
1,1,0,7.39387829,8.686935966
1,2,0,11.00209984,7.902117546
1,2,0,9.814328416,8.416857077
1,2,2,10.54534144,8.529523539
1,1,0,11.71449394,9.435295617
1,1,0,10.40408101,8.727210959
1,1,0,9.921818509,8.13005904
1,1,0,9.568014816,9.002545106
1,1,0,10.52234213,9.060234283
2,1,0,10.40426284,8.14547228
1,1,3,12.09514108,9.868533728
1,1,3,12.74573059,10.07209841
1,2,0,11.19821472,9.311738049
1,1,2,11.51292546,9.219134916
1,1,0,11.73616501,9.21873834
1,2,3,9.084777149,8.527737405
1,2,0,6.579251212,7.112327445
1,4,2,11.64395373,9.196190726
1,1,0,11.00209984,8.99722966
1,1,0,9.791102422,8.162040888
1,4,0,9.7769034,8.158420821
1,1,0,10.81520786,9.386615913
1,1,0,10.91508846,8.524876936
1,1,0,11.12100817,8.838261683
1,1,0,11.7862525,9.509160191
1,1,2,10.35647218,8.841930181
1,1,0,9.446202696,7.846068408
1,1,3,11.99312692,9.978231633
1,1,0,9.392661929,6.964135612
1,1,1,11.04292184,8.723339781
1,1,1,11.60823564,9.518866199
2,1,3,10.8036489,9.493801049
1,1,0,9.573315428,7.806696373
1,1,0,9.924563878,7.975335447
1,1,0,11.2515607,9.37006123
1,1,0,11.51292546,9.232512728
1,1,0,10.57162457,8.516259416
1,1,0,11.05945638,9.056820045
1,1,0,9.828332879,8.2465649
1,1,1,11.00209984,8.794976432
1,1,0,11.98292909,9.466828428
1,1,0,10.51867319,9.154834713
1,1,0,9.655026193,7.547237988
1,2,0,11.75395608,9.415165146
1,1,0,9.392661929,8.827443666
1,1,2,11.88861841,9.612310493
1,1,0,11.99996442,9.683796366
1,5,1,12.77446127,9.757380925
1,1,0,10.20359214,8.31066093
1,1,0,10.28373741,7.99283194
1,1,0,10.08580911,8.309192752
1,1,0,12.0124879,9.306740866
1,1,0,11.1844214,9.208405171
1,1,1,10.74935582,7.965580329
1,4,0,10.71441777,8.889147485
1,1,1,11.51292546,9.283234516
1,1,0,10.1457276,7.888584544
1,1,0,9.71147923,7.992606652
1,1,0,5.634789603,8.948161419
1,1,0,9.681967682,8.194689613
1,1,2,7.824046011,8.765364909
2,1,0,11.05079476,9.001366788
1,1,0,12.939123,9.731462803
1,1,0,8.160518247,8.048894763
1,1,0,10.52862352,9.522117325
1,1,0,10.48156053,8.294549515
1,4,0,10.62839984,8.706666894
1,3,1,12.19602231,10.02007729
1,1,0,8.835646923,9.885316224
1,1,2,9.759617182,8.22652889
2,1,0,10.87940476,9.710256703
2,1,0,6.142037406,8.133822201
1,2,0,10.93310697,9.76663637
1,1,0,12.88785297,10.70346591
1,1,1,9.740968623,9.337319518
1,1,0,9.684211513,7.720757436
1,1,0,9.681967682,7.982074875
1,1,0,10.77895629,8.97047444
2,1,0,10.30895266,8.952152375
1,1,0,10.87983804,9.007367027
1,1,0,10.75939113,8.198731118
1,1,0,10.36407196,8.531260442
1,1,1,11.79463977,9.71524852
1,1,0,7.937374696,9.301459965
1,1,0,11.52584169,9.176266392
1,1,1,11.12749825,8.927225653
1,1,0,10.69977779,9.251482315
1,2,1,11.6351431,9.207449528
1,1,0,11.99535161,9.698598587
1,1,0,10.30895266,10.16853411
1,1,0,10.96301245,8.775317696
2,1,0,9.651751607,8.386013318
1,1,0,10.65551666,8.626824586
1,1,0,10.79916733,8.990192317
1,1,0,10.81977828,8.692014458
1,1,0,10.75496239,9.371721985
1,1,0,12.1313491,9.998795719
1,1,2,12.6122042,9.656992905
1,1,0,10.45120425,8.87227687
1,1,0,11.19618526,8.239857411
1,1,0,8.160518247,9.028514696
1,1,0,11.56322877,10.24608386
1,1,0,11.27720313,10.30172326
1,4,1,13.04404285,10.14968421
1,1,0,11.33957158,8.714731714
1,1,0,12.09904407,9.747788456
1,2,1,9.703816357,8.29825745
2,1,0,10.52814174,9.250073771
1,4,0,11.04812428,7.743197409
1,1,0,8.266421473,8.840194139
1,1,0,11.23389916,8.905489529
1,1,0,10.85661153,8.649915912
1,1,1,11.84222921,9.69351727
1,1,0,12.83277015,10.07372247
1,1,0,11.03811028,8.613048677
1,1,0,11.50287513,9.083759999
2,1,0,8.201385955,8.78068502
1,1,0,6.91671502,7.543802868
1,5,0,9.744609047,7.569583759
1,1,0,10.59663473,9.584832202
1,1,0,11.88418553,9.70834415
2,1,0,9.716555383,8.258810962
1,4,0,9.942708266,8.442361859
1,1,0,9.087946724,7.410951876
1,2,0,8.222016437,7.472500802
1,1,0,11.3719608,8.944376307
1,4,3,11.73606902,9.849233743
1,2,1,8.362642432,8.062852905
1,1,0,9.61580548,8.082608195
2,1,2,9.61580548,8.860995639
1,1,2,10.71441777,9.417652611
1,1,0,10.38083912,8.463581422
1,2,2,10.47265755,8.476961294
1,6,1,11.6784399,9.6528272
1,1,3,11.58524613,9.329227997
1,1,0,11.71177632,9.161657709
1,1,0,10.62132735,7.998839335
1,1,0,10.33526997,8.935377059
1,1,0,11.40767605,8.919252506
1,1,1,9.136909094,7.735171037
1,1,0,12.10182262,9.49262038
1,1,4,11.4820538,9.160449609
1,1,0,10.60410675,8.394271985
1,1,2,11.50287513,9.179468719
1,1,0,10.22070416,8.143517406
1,1,0,11.22859776,8.966058306
1,2,0,9.829518032,8.427560192
1,1,0,10.60700577,8.91346057
1,1,0,10.6537237,8.306142896
1,1,0,11.40756495,9.129600195
1,1,0,8.006367568,9.572619478
1,1,1,11.13458902,8.898115125
1,1,2,9.249561085,8.5982815
1,1,0,11.22524339,8.413387045
1,1,0,9.850403181,8.246433786
1,1,0,10.62718819,9.497947439
1,1,0,12.54682144,9.93679499
1,1,0,11.41067123,9.093132171
1,5,0,12.37158708,10.14345539
1,1,5,9.17781718,8.216907574
1,1,0,10.4779638,8.794774427
1,2,1,11.15625052,9.158295922
1,1,0,12.4482342,9.927895569
1,2,1,11.40978471,9.113921241
1,1,0,11.23848862,9.052125894
1,2,1,11.80356317,9.915803069
1,5,0,11.50287513,9.265639469
1,1,0,11.01092743,9.94758099
1,1,1,10.49407584,8.75886799
1,1,0,10.46310334,8.350036087
1,1,2,11.65535342,9.940611521
1,1,0,12.15319916,9.768508759
1,1,0,10.71441777,8.379500788
1,1,0,9.923780256,8.528792321
1,1,4,10.81977828,8.821727469
1,1,3,11.57119437,9.149067616
1,1,0,9.587954552,7.902561436
1,1,0,10.53545058,8.075997263
1,1,3,11.31203252,9.185712921
1,1,4,11.26446411,9.026317373
1,1,0,9.98883922,7.829762958
1,1,0,9.773492756,8.252532951
1,1,0,10.66490067,8.866252548
1,1,0,10.08580911,7.926722917
1,1,0,12.24047407,10.00429773
1,1,0,12.44513285,9.604418676
1,2,0,9.518413134,7.739794458
2,1,0,11.24750052,9.031094082
1,1,0,9.788413345,7.323830566
1,1,2,11.33857208,9.071403918
1,2,0,9.470548467,8.380494892
1,1,0,11.00209984,8.608890799
1,6,1,12.9701069,10.48553614
1,1,0,10.59663473,8.374169276
1,1,0,12.30138283,9.371298293
1,1,0,10.34817337,8.07692963
1,1,0,8.087025471,8.367145187
1,1,0,11.9511804,9.378227705
1,1,0,10.08751599,9.466939326
2,1,0,11.94695211,10.03134559
1,1,0,10.4487146,8.354321258
1,1,3,12.82714363,10.12378795
1,1,0,10.4341158,8.499633254
1,1,0,10.72823301,8.946591821
1,1,0,9.682342004,8.143807977
1,1,0,11.33586604,9.069506184
1,1,0,11.3736634,9.287079166
1,1,0,11.15625052,8.481047745
1,1,0,13.13840207,10.40686685
1,1,0,10.47497544,8.489904191
1,4,0,9.076808979,8.23350314
1,1,0,9.819344784,8.213670747
1,1,3,12.09040924,9.709882585
1,1,0,11.28990691,8.953640037
1,1,0,9.959300617,8.734238184
1,1,0,11.1124479,8.67903423
1,1,0,12.74573059,9.746279326
1,1,0,10.73639668,8.60882996
1,1,0,11.6955803,9.647777762
1,1,0,9.696832319,7.904826895
1,1,0,9.730918287,8.370856341
1,1,0,11.50803352,10.6569652
1,1,0,11.7326552,9.730314023
1,1,3,12.30138283,10.09779258
1,1,2,10.59378066,9.185620672
1,1,2,12.1281111,9.989596444
1,1,2,11.10718032,9.496621466
1,1,1,10.75790288,9.092194786
1,1,3,13.07544785,10.0782118
1,1,0,11.35040654,9.269677907
1,1,1,10.69194491,8.348616729
1,2,0,9.681967682,8.287528423
1,1,0,11.21788304,8.974196013
1,1,2,12.30727904,10.60042753
1,1,1,9.290998275,9.541105878
1,2,1,8.476371197,8.091647797
1,1,0,9.62006307,8.170185653
1,1,0,10.8201782,8.425699047
1,1,0,11.98542597,9.403699853
1,1,0,8.794824928,7.190424835
1,1,2,11.70256187,9.791671053
1,4,0,11.65094676,9.778860524
1,1,0,12.91259005,9.387146748
1,3,0,9.392661929,8.88595744
1,2,0,9.889794225,9.26313837
1,1,2,11.99966329,9.691057246
1,1,0,10.66895539,8.85460787
1,6,0,9.61580548,9.21478051
1,1,0,10.89673933,8.854355661
1,1,0,10.66879259,8.303174556
2,1,0,10.70099475,8.531391911
1,1,1,12.32385568,9.817791065
1,1,0,10.28192399,8.299617461
1,1,0,11.9511804,9.018251276
1,1,0,9.278372782,7.865827558
1,1,0,8.087025471,9.251834144
1,1,3,12.10079546,9.802461452
1,1,0,10.17450656,8.925831034
1,1,0,10.91508846,8.944226961
1,1,0,7.938802248,8.082402285
1,1,0,11.14885179,9.00487301
1,1,0,9.714745428,8.21491625
1,1,0,12.20906815,9.456053973
1,1,0,11.28978191,8.985708226
1,1,0,10.58405595,9.04164554
1,2,2,9.829410349,7.715940977
1,1,0,10.6237634,10.03023033
1,2,0,8.70383872,7.709457851
1,1,0,11.73963864,9.266181798
1,1,0,12.5776362,10.13307695
1,1,0,11.98583736,9.821156109
1,1,0,10.83403616,8.920967978
1,1,0,9.417842227,8.020270473
1,4,1,9.035986985,10.33132606
1,2,0,9.862665558,8.764287617
1,1,1,11.27720313,9.293709844
1,1,2,11.36210258,9.109783113
1,1,1,11.57895662,9.258933688
1,1,0,10.02967958,8.841785613
1,1,0,13.03480785,9.807306994
1,2,0,10.32305279,8.564458384
1,1,0,11.52879881,9.223871749
1,1,2,10.73641841,8.89783723
1,2,0,9.810714152,8.466811755
1,1,2,10.93310697,9.17094098
1,1,0,13.23975345,10.18841041
1,1,0,11.79097378,10.2007486
1,1,0,11.58059346,9.936470911
1,1,0,10.47022081,8.997167782
1,2,3,11.8913619,8.954462695
1,2,0,11.91856389,9.44040657
1,1,0,11.46163217,9.538588411
1,1,0,10.15136274,9.146789811
1,1,0,8.476371197,7.47675541
1,1,0,11.28978191,9.00452498
2,6,0,7.901007052,7.480240302
1,1,0,9.752083098,8.307788158
1,1,2,11.31447453,10.30450165
1,1,1,12.00762171,9.865958739
1,1,0,9.08375622,7.527255919
1,2,2,8.476371197,8.349279335
1,4,0,9.873852747,8.465064453
1,1,0,11.75194237,9.363104377
1,3,2,11.58058411,9.946403358
1,1,1,10.18111929,8.783370699
1,2,0,9.56029277,8.903217193
1,1,2,13.50123397,10.7785965
1,1,0,6.802394763,8.603187385
1,1,2,9.798127037,8.823427109
1,1,0,10.66895539,8.880529883
1,1,0,10.44656737,8.236420527
1,1,0,11.88448902,9.398828982
1,1,0,10.18591836,8.202162752
1,2,0,8.781708986,8.275800814
2,1,0,10.43476265,7.842226421
1,1,1,12.14153412,9.627573004
1,1,0,9.998797732,7.98201794
1,1,0,11.37738062,10.00764584
1,1,0,9.681967682,8.770159572
1,1,0,9.841931247,9.20022269
1,1,0,10.46310334,8.350351213
1,1,0,10.16300161,8.755579956
1,1,0,10.8444709,8.876847032
2,1,0,9.098961784,8.755054574
2,1,0,10.20485061,8.990939807
1,1,1,10.49127422,8.225949236
2,1,0,10.6293923,8.757951347
1,2,0,9.596010853,8.28987426
1,1,0,6.82437367,8.52277755
1,1,0,10.84012978,8.335071639
1,1,0,12.28249651,9.952325263
2,1,0,9.974551611,9.09740682
1,1,0,12.02574909,8.798419475
1,1,0,12.84577685,9.9364881
1,2,3,10.0189568,9.662667863
1,1,3,10.95535758,8.805674944
1,2,0,11.28978191,8.825118985
1,1,0,10.88279064,8.419286317
1,1,1,10.86570722,9.323028969
1,1,0,12.34583459,9.640220545
1,1,0,10.17068627,7.912178969
1,1,2,9.801011761,8.496956463
1,1,1,11.8493977,9.635270364
1,1,0,11.74403719,9.164732642
2,1,0,11.56171563,9.339949496
1,1,1,11.36905509,9.01028246
1,1,0,8.912742635,6.790472081
1,1,0,10.1266311,8.535628865
1,2,0,10.19428975,8.610896026
1,2,0,11.16336799,8.805824813
1,2,0,12.74573059,8.955555639
1,1,0,12.47609978,10.09270542
1,1,3,11.56171563,8.388980975
1,1,0,9.881548645,7.389358065
1,1,0,12.44901882,9.266816268
1,1,0,10.78779214,8.301997125
1,1,0,7.863266724,7.150453035
1,1,2,11.78447816,8.956032893
1,1,0,10.57890346,8.050384453
1,2,0,11.00209984,7.904888399
1,1,4,8.943636706,8.320204598
1,1,0,11.05285632,9.286992727
1,1,2,11.15625052,9.27627739
1,1,0,9.998797732,7.529495981
1,1,2,12.27839331,8.556798446
1,2,0,10.7193832,8.029193952
1,1,0,12.16421366,8.827578093
1,1,2,10.4341158,8.444407422
1,2,3,11.0744205,8.416322581
2,1,2,9.85958791,7.418080758
2,1,5,10.49046834,8.125606343
1,2,0,11.22524339,8.000517154
1,1,0,11.76119081,9.526567386
1,1,0,11.15767807,7.896273645
1,2,0,9.681967682,7.194436851
1,1,0,12.76878079,8.880107214
1,1,0,11.90783506,8.635636738
1,1,3,11.99535161,9.421080656
1,1,0,10.49127422,7.744497611
1,2,0,11.13350815,8.534148632
1,1,1,10.88462926,7.954898819
1,2,0,9.287856814,6.980385939
1,1,0,9.798182591,7.429946094
1,6,0,10.09410791,7.835163977
1,1,0,10.47562462,7.736998299
1,1,0,12.52550408,8.979091133
1,1,2,11.8789565,9.097610167
2,1,0,10.26813067,7.295904665
1,1,0,8.863757192,6.696416773
1,1,4,10.59663473,8.149312844
1,1,2,11.15625052,8.012018239
1,1,0,10.12045205,7.604396349
1,1,2,13.43887632,10.15122333
1,1,0,11.06663836,8.076572287
1,1,0,12.29803176,7.466799475
2,1,0,10.68528643,7.814399634
2,1,0,11.1844214,9.450681859
1,1,0,10.1266311,7.608126354
1,1,0,7.873217055,7.492760301
1,1,0,8.309430742,6.993168187
1,6,0,9.519735011,7.517520851
1,2,0,10.13626455,7.865507788
1,1,0,13.14506181,9.780724323
1,1,0,10.858999,7.876954654
1,1,0,11.77536665,8.873794795
1,2,0,7.620705087,6.888385592
1,1,0,11.51292546,8.389037791
1,1,1,9.017968479,8.291191384
1,1,0,11.45232584,9.246294535
1,1,0,11.39639165,8.299845338
2,1,0,9.890402313,6.824319321
1,1,0,11.49272276,8.496932646
1,1,2,10.91508846,8.237219122
1,1,0,9.286189684,6.942478683
1,1,0,13.05640305,9.933555939
1,1,2,12.80979827,9.114729705
1,4,0,12.20607265,8.077993756
1,2,0,11.55214618,8.603801987
1,4,0,9.289151552,6.622293008
1,1,0,12.38181007,9.615239393
1,1,1,10.81977828,8.170492142
1,2,0,12.0203453,8.790814366
1,1,4,11.92337811,9.111863521
2,2,2,9.903487553,7.876828196
1,1,0,10.52148006,8.110141826
1,1,1,10.4341158,8.12881134
1,1,0,10.61643736,7.454719949
1,1,0,9.505990614,6.954511567
1,1,3,12.74573059,9.914848329
1,1,1,10.14250445,7.734230707
1,1,0,10.21705665,7.638198244
2,3,0,8.476371197,6.137006924
1,1,2,11.91839057,8.787234741
1,1,0,11.19943316,8.764326669
1,1,0,10.93310697,8.140422444
1,2,1,10.66895539,7.94969139
1,2,0,7.505492275,7.17472431
1,2,0,11.40757606,8.286374436
1,1,0,11.04292184,8.258206558
1,4,2,10.28602516,7.971804901
1,1,0,10.60905725,7.932840647
1,1,0,12.53177279,9.170975648
1,1,3,11.77528973,8.8601917
1,2,0,9.874470603,8.000573045
2,1,0,10.68320226,7.882415555
1,1,0,10.91508846,7.739402737
1,1,0,10.11674237,8.400116171
1,1,0,9.852194258,6.591902375
1,1,0,10.35086206,8.064950892
1,2,0,10.48402579,7.615791072
1,1,0,10.32367706,8.216538457
1,1,0,11.8493977,10.36617805
1,1,0,10.4341158,7.916594818
1,1,3,12.751717,9.852838787
2,1,1,12.20856953,9.094517909
1,1,0,10.93310697,8.267705665
1,1,0,11.41698709,9.255602099
1,1,0,9.714745428,7.835842834
1,1,0,11.54054063,8.634991054
2,1,0,11.48760766,8.105332666
1,1,2,11.89954749,8.145501313
1,2,0,11.72156433,8.11060244
1,1,0,11.44770404,8.745868089
1,1,0,11.81303006,9.528140559
1,1,0,11.92171836,11.39386505
1,1,0,11.03488966,8.339461103
1,1,0,10.05492026,7.840870364
2,1,1,11.35580371,8.535114953
1,1,3,11.5341976,8.315627651
1,1,0,9.144200569,7.473637108
1,1,0,13.24972176,10.12724469
1,1,1,10.91508846,7.659124197
1,1,0,11.62759254,8.950576054
1,1,0,11.10805018,7.80859392
1,1,0,7.726212651,8.065684134
1,1,0,12.84287167,9.07132732
1,1,0,8.476371197,8.168108426
1,1,0,11.77528973,8.767653546
1,1,0,10.65895204,8.559933339
1,1,0,10.01904589,7.74543561
1,4,2,11.77220806,9.555146832
1,1,3,10.63585545,8.596373989
1,1,0,11.93295072,9.14294445
2,1,0,9.898525261,7.858350815
1,1,0,10.41187019,7.85838301
1,1,4,9.798127037,7.895727696
1,1,5,10.68848439,8.701216067
1,1,0,10.28472827,7.779397245
1,1,0,10.63590352,7.957993972
1,1,0,11.49823813,8.77057623
1,1,2,11.25803322,8.476510083
1,1,0,11.69054431,8.433920272
1,1,0,11.80559508,8.68029134
1,1,0,10.46190262,8.077317771
1,1,0,10.69421506,8.92957654
1,1,0,11.6784399,8.321725603
1,1,6,9.0653146,8.375207118
1,1,2,11.59910316,8.751295151
1,1,0,10.6454249,8.039076742
1,1,0,11.18503232,8.811359193
1,1,0,10.03451581,7.912911212
1,1,1,11.00209984,7.829597214
1,2,0,10.11172049,7.315440188
1,1,1,10.50802207,8.741147086
1,1,0,9.775540538,7.000030585
1,2,0,7.718685495,7.321629399
2,1,5,10.81979828,8.112452821
1,2,0,11.35040654,8.657693991
1,1,2,13.45334485,10.04225721
1,1,0,7.965545573,7.428135135
1,1,7,11.28978191,9.040549963
1,1,0,10.91508846,8.147249665
1,1,3,11.7676607,9.144992638
1,1,0,10.34541316,7.50819308
1,1,0,10.89673933,7.814063026
1,1,0,10.42019584,8.113611319
1,2,0,10.11050172,7.273740062
1,1,0,9.625755811,7.146772179
1,1,4,10.858999,9.275979852
1,2,0,7.167037877,7.645875825
2,1,0,9.67746486,6.887552572
1,1,0,11.81303006,8.994730868
1,1,0,10.18301144,7.842965896
1,1,0,11.65268741,8.578256945
1,1,1,11.35040654,8.067541058
1,2,0,11.49272276,8.819776192
1,1,2,11.28978191,8.27146315
1,1,0,10.08004251,7.663407665
1,1,0,10.3859137,8.282567295
1,1,0,12.23076526,9.204810108
1,1,0,7.60090246,8.03064276
1,1,0,10.37349118,7.689981127
1,1,0,9.938709898,8.77319108
1,1,0,7.755338813,7.425258597
1,1,3,10.98529272,8.584882998
1,2,0,9.060679597,7.895560133
2,2,0,7.77317368,7.217198868
2,1,1,10.91508846,8.203075887
1,2,0,10.81319667,8.078998259
1,1,0,10.91508846,8.66722111
1,1,2,10.81977828,8.548013334
1,1,0,10.20359214,7.974590207
1,1,0,9.229162126,7.453223866
1,1,0,10.1266311,8.133709717
1,1,1,9.159047078,8.19877696
1,1,1,11.48246626,8.731995394
1,1,0,10.65551666,8.96903285
1,3,0,10.24259916,7.307761045
1,2,0,11.51292546,10.26381078
1,2,0,10.30895266,7.636872703
1,1,0,9.788413345,7.668561108
1,1,0,11.49272276,8.031412411
1,1,0,11.84996183,10.38358589
1,1,0,10.92884791,7.877036864
2,1,1,9.723822464,7.9131003
1,1,0,10.81376021,8.171170821
1,2,0,10.59848302,8.660369594
1,1,1,12.3883942,9.270613035
1,1,0,11.26871148,8.435209171
1,1,0,9.919459322,7.201121143
1,1,1,11.3223701,8.434010845
1,1,0,10.62132735,8.426378219
1,4,0,11.35040654,7.858672881
1,2,0,9.004053938,7.180323688
1,1,0,11.49272276,9.199154139
1,1,0,10.59663473,7.242559482
1,1,0,10.66895539,8.048079854
1,1,0,10.88579072,7.577633833
1,1,0,10.02406668,7.403061091
1,2,0,7.39387829,8.266939637
1,1,1,10.62132735,7.799357051
1,4,0,10.81793659,8.370315996
1,1,0,10.34983865,7.660271376
1,1,0,11.68097905,8.539199272
1,1,0,7.965545573,6.479533235
1,2,0,10.08580911,7.414171174
1,1,0,11.33857208,8.50892577
1,4,0,8.699514748,7.063048163
1,1,1,10.23995979,8.269287242
1,1,0,10.32390695,7.130085139
1,1,0,11.7798945,9.05024204
1,1,0,11.92370973,9.169076728
1,2,4,10.77895629,8.151141076
1,1,3,12.11887943,10.55829014
1,1,2,12.97173582,9.005220907
1,1,0,9.546812609,8.352200617
1,2,0,9.981836519,7.707062655
1,1,0,11.46163217,8.53810632
1,1,0,9.546812609,7.056189681
1,1,1,9.940205135,7.999175097
1,4,0,11.40756495,8.28662633
1,2,0,10.44732233,7.923227488
1,1,0,8.853665428,6.911564714
1,1,0,11.71352889,8.878729637
1,1,0,10.64461505,7.880300325
1,1,3,10.33928786,8.523582735
1,1,1,10.51867319,7.83145184
2,1,0,8.853665428,8.159255536
1,1,0,8.906528918,7.406913078
1,1,0,9.392661929,5.942361747
1,1,0,10.77895629,8.705082553
1,2,3,12.22930077,8.697487695
1,1,0,10.24587086,7.587606103
1,1,0,11.64474289,8.752173088
1,1,1,11.6421978,9.125145522
1,1,0,11.24111674,8.18008743
1,1,0,9.952277717,8.217955732
1,1,2,12.20607265,8.660790275
1,1,2,11.23848862,8.384689842
1,4,0,7.824046011,8.67174378
2,1,0,9.82151799,7.409943689
1,1,0,9.596010853,7.447654131
1,2,3,10.55320518,7.311530026
1,1,1,10.91508846,7.90751667
1,1,0,11.03650127,8.840013129
1,1,0,12.09514108,9.14990542
1,1,0,12.25486281,11.08708161
1,1,0,7.60090246,7.680637428
1,1,0,11.64395373,8.349267531
1,1,0,5.484796933,8.240209236
1,1,2,11.69940503,8.802785582
1,1,0,10.93912454,7.767863605
1,1,0,9.966462352,6.986258371
1,2,3,9.487972109,7.985541094
1,1,2,10.98941979,8.100110854
1,1,0,12.90338613,9.179279602
1,1,0,12.37165064,9.662275494
1,1,0,11.78447816,9.300455261
